,pred,gt,path,Leven_distance
12133,装し環,装し長,67_train_00258.png,0.333
12134,永に1,昶に1,67_train_00260.png,0.333
12135,ーロしも港は,ーロも港は,67_train_00262.png,0.167
12136,ムラ風に所代三,ムラ囲に所代言,67_train_00267.png,0.286
12137,たタ安ー,たダ安ー,67_train_00269.png,0.250
12138,本凍のb頃スM,本祺のb頃スM,67_train_00281.png,0.143
12139,方あム,青予さ,67_train_00286.png,1.000
12140,近トい行トだ死,近トい行トバ死,67_train_00289.png,0.143
12141,建ニ員維第年ン,建二員維第年ー,67_train_00302.png,0.286
12142,世ど破し主,種ど藤しベ子,67_train_00306.png,0.667
12143,自地形こ,埃地形こ,67_train_00307.png,0.250
12144,水Dーの,水D一の,67_train_00309.png,0.250
12145,Rt5,Rr5,67_train_00313.png,0.333
12146,るヤ通を内教ト,るヤ通を内歌ト,67_train_00321.png,0.143
12147,森ら季,森ら孕,67_train_00326.png,0.333
12148,2dt,24t,67_train_00328.png,0.333
12149,へ陥名いらー,ヘ陥名いらー,67_train_00330.png,0.167
12150,っるせよ守ー一,っるせよ守ーー,67_train_00331.png,0.143
12151,ア人所,ア人飛,67_train_00342.png,0.333
12152,ラこ月要,ラでミ月要,67_train_00348.png,0.400
12153,xイ事しモ,x企郭しモ,67_train_00349.png,0.400
12154,っも,っ甲も,67_train_00354.png,0.333
12155,エるるた,Tるた,67_train_00360.png,0.500
12156,税違を集マが,税遠を集ネが,67_train_00361.png,0.333
12157,ラそ用にo,い氏キは的作,67_train_00364.png,1.000
12158,Po,po,67_train_00366.png,0.500
12159,たに人持弾ンラ,たに人特韓ンラ,67_train_00371.png,0.286
12160,約ト,的ト,67_train_00373.png,0.500
12161,S1,Sl,67_train_00384.png,0.500
12162,トし,ドし,71_train_00802.png,0.500
12163,バは,どは,79_train_02689.png,0.500
12164,さイ田年,さく出年,67_train_00402.png,0.500
12165,たビ利くス,た一ヒ糊とス,67_train_00410.png,0.667
12166,エ立聖ラKは,エ立聖ラKば,67_train_00419.png,0.167
12167,に集がでて品ッ,に集がでオ品ッ,67_train_00428.png,0.143
12168,率のトの理推長,率のトの理惟長,67_train_00429.png,0.143
12169,スはのグてダ憲,スはのグてダ薄,67_train_00432.png,0.143
12170,をペ保ブ再が,をベ保ブ再が,67_train_00433.png,0.167
12171,れデ,れ常,67_train_00444.png,0.500
12172,史はが,チはが,67_train_00446.png,0.333
12173,Sチし勢,Sチし著,67_train_00455.png,0.250
12174,ザしナ,サしナ,67_train_00462.png,0.333
12175,表しベ,表しべ,67_train_00463.png,0.333
12176,塩解Jカー敗後,塩領Jカー敵後,67_train_00466.png,0.286
12177,るえ的しジ,るく的しジ,67_train_00468.png,0.200
12178,の日彼は意田,のロ彼は敷田,67_train_00469.png,0.333
12179,リ2え第出,でラ社核7線出,67_train_00472.png,0.857
12180,出,上1,69_train_03971.png,1.000
12181,あ式っ彼れ,あ式つ役藩,67_train_00479.png,0.600
12182,スにンて御bHた,実にツ御p力た,67_train_00485.png,0.625
12183,の振,の展,67_train_00486.png,0.500
12184,T5ら非,T5リ発,67_train_00487.png,0.500
12185,トへ,ドへ,67_train_00489.png,0.500
12186,形め型6し,影を型6し,67_train_00490.png,0.400
12187,カのやン宝ヤ一,カのやン宝ャー,67_train_00496.png,0.286
12188,あル産を易お,あル雇を易お,67_train_00501.png,0.167
12189,能家スは求話,彪家スは求話,67_train_00505.png,0.167
12190,圏みたでで06,間みたでで05,67_train_00507.png,0.286
12191,があがて圧,れあ府自後活,67_train_00509.png,0.833
12192,しがめ,いかめ,67_train_00529.png,0.667
12193,では一,ではー,67_train_00538.png,0.333
12194,にド0リはベネ,にド0リはべネ,67_train_00552.png,0.143
12195,り機でり主キと,り隣でりすと,67_train_00556.png,0.429
12196,廃,喉,67_train_00557.png,1.000
12197,ン除知でるー,ン除知守ー,67_train_00563.png,0.333
12198,0一務と一,0ー務とー,67_train_00564.png,0.400
12199,う宣T,テら意い,67_train_00565.png,1.000
12200,と作多3ィ,と多3ア,67_train_00573.png,0.400
12201,経く,命な,67_train_00586.png,1.000
12202,アのっとリ梅日,アのつどリ榊日,67_train_00592.png,0.429
12203,気逐う通る地た,気逐う通る他た,67_train_00598.png,0.143
12204,敗田はl下,敗田はI下,67_train_00606.png,0.200
12205,原戸サザ人的,題数サザ人的,67_train_00610.png,0.333
12206,51nIB,S1rIB,67_train_00619.png,0.400
12207,し転さ,し輻さ,67_train_00624.png,0.333
12208,鬼小後起,見小後起,67_train_00625.png,0.250
12209,や課,っ課,67_train_00632.png,0.500
12210,っがり欧,っN6ダ,67_train_00635.png,0.750
12211,恒理ォ,但理ォ,67_train_00642.png,0.333
12212,掛以の日修リ,掛以の三候リ,67_train_00646.png,0.333
12213,りク洋でるザデ,りク洋でるザテ,67_train_00652.png,0.143
12214,年あスの携活,年命フィ9爆汚,67_train_00658.png,0.857
12215,4I,4d,67_train_00661.png,0.500
12216,のフには6減は,の7に駐6滅は,67_train_00664.png,0.429
12217,にてすけ通治,にてすげ選治,67_train_00665.png,0.333
12218,をに大0がな,をに0がな,67_train_00668.png,0.167
12219,がさっ府ン優,がさっ存ン優,67_train_00670.png,0.167
12220,愛と事念頸,変ニ軍念顕,67_train_00680.png,0.800
12221,常な,淵な,67_train_00695.png,0.500
12222,能はス,能iはス,67_train_00701.png,0.250
12223,本とバ病す高住,太壁人病す高住,67_train_00710.png,0.429
12224,通転中括す年た,通転中倍す年た,67_train_00711.png,0.143
12225,数ガが始,数ガ学始,67_train_00719.png,0.250
12226,こド度にグ字本,こド館定グ卒木,67_train_00720.png,0.571
12227,テ除2,x除2,67_train_00722.png,0.333
12228,含ー,含一,67_train_00724.png,0.500
12229,pO川1映,p0川映,67_train_00729.png,0.400
12230,67,017,75_train_01984.png,0.667
12231,1ン広部,よン版部,67_train_00736.png,0.500
12232,p7PT696,67PT696,67_train_00739.png,0.143
12233,て非併メテい,て非併メテt,67_train_00742.png,0.167
12234,不にないい等6,下にないい等6,67_train_00745.png,0.143
12235,ア昭,ア細,67_train_00746.png,0.500
12236,いが最のの拓地,いが最のの任比,67_train_00748.png,0.286
12237,ノ盛いン入,7盛いン入,67_train_00749.png,0.200
12238,クが2線製てな,クが2緑製てな,67_train_00753.png,0.143
12239,りア登終る,りア会終る,67_train_00754.png,0.200
12240,ンヘでラニ,ンへでラニ,67_train_00760.png,0.200
12241,ノしス反どI,ノしス反どl,67_train_00761.png,0.167
12242,本ビ踏抑口,本ピ階禰日,67_train_00763.png,0.800
12243,ピた年の場盤,ピた年の機賀,67_train_00766.png,0.333
12244,カてV子応oの,力てV子応oの,67_train_00769.png,0.143
12245,Z,z,78_test_00444.png,1.000
12246,をク定むド,をク定むべ,67_train_00784.png,0.200
12247,1i6104n,1l6104n,67_train_00787.png,0.143
12248,続ス択メでV,続ス択メでM,67_train_00793.png,0.167
12249,回る事兼裸処,回る事衆渓処,67_train_00796.png,0.333
12250,子弾2築ル新,子弾2楽ル新,67_train_00797.png,0.167
12251,リすだアてま,0植けアてま,67_train_00798.png,0.500
12252,でーよ人,で一よ人,67_train_00799.png,0.250
12253,年に与にさI,年に与にさi,67_train_00800.png,0.167
12254,に道史卒がて最,に強先卒がで最,67_train_00817.png,0.429
12255,1トー豊,物トー豊,67_train_00818.png,0.250
12256,で消,郡鮮,67_train_00821.png,1.000
12257,た決像経,トフ策でF身経,67_train_00822.png,0.857
12258,まこつもu,まこつもU,67_train_00826.png,0.200
12259,ェ入れ加,ェ入れ分加,67_train_00836.png,0.200
12260,陣5て,録れ,68_train_03703.png,1.000
12261,とでた根園っド,と卓た根園っは,67_train_00844.png,0.286
12262,エべ,っッ厳,67_train_00847.png,1.000
12263,オ,材,77_train_03661.png,1.000
12264,をデ8る業,るデ幕を言,67_train_00864.png,0.800
12265,i岐チをフすド,f岐チをフすド,67_train_00870.png,0.143
12266,ルがで社に2,ルの解GX,67_train_00872.png,0.833
12267,票,雲,67_train_00879.png,1.000
12268,6ダ6,6グ6,67_train_00880.png,0.333
12269,母のれらー,丹のれら一,67_train_00885.png,0.400
12270,ス年グ,ス年ク,67_train_00888.png,0.333
12271,90い,90I,67_train_00891.png,0.333
12272,H想三降た高源ト,H年作た蒋邦ト,67_train_00896.png,0.625
12273,者作メがー,者政さ3に7,67_train_00899.png,0.833
12274,2ベ1ースゲ,2ペ1ースゲ,67_train_00911.png,0.167
12275,外デ敗,ダデ敗,67_train_00917.png,0.333
12276,フの,ジ広,67_train_00921.png,1.000
12277,温南理に,鴻廟理た,67_train_00922.png,0.750
12278,ィ動ッへ観ゲ,イ的ン観ゲ,67_train_00923.png,0.667
12279,L科,ト節,67_train_00924.png,1.000
12280,で意,て息,68_train_04728.png,1.000
12281,Lar21,Lsr21,67_train_00929.png,0.200
12282,意毛す紀多で第,意毛す総多で第,67_train_00931.png,0.143
12283,に態い式き月上,に悲い式き月上,67_train_00932.png,0.143
12284,護便功議ハ経,護便功議バ経,67_train_00939.png,0.167
12285,送葉0に球し,速葉0に球o,67_train_00951.png,0.333
12286,c埋ちと公ある,u埋ちと公ある,67_train_00957.png,0.143
12287,Aua,AUa,67_train_00959.png,0.333
12288,色川号の路ス,色川与の郡ベ,67_train_00963.png,0.500
12289,村の似用,村の似川,67_train_00965.png,0.250
12290,ゆ血P,ゆ面P,67_train_00968.png,0.333
12291,Lく日世る,し正供る,67_train_00973.png,0.800
12292,込の場形放,込の場形攻,67_train_00975.png,0.200
12293,国ンに劇2ン0,国フに劇2ンb,67_train_00983.png,0.286
12294,な第場つ,な第1場づ,67_train_00984.png,0.400
12295,ーれンして相た,一れンして柏た,67_train_00990.png,0.286
12296,者はも振,著はも振,67_train_00991.png,0.250
12297,60i120,60it120,67_train_01001.png,0.143
12298,もっクさ,も以でシッル生,67_train_01010.png,0.857
12299,こ方路ら記新,一な路ら記新,67_train_01019.png,0.333
12300,をn,を地,75_train_04212.png,0.500
12301,c2,d2,71_val_00550.png,0.500
12302,シル帰t受,シル帰t妥,67_train_01030.png,0.200
12303,との球いマ,との部ハマ,67_train_01033.png,0.400
12304,理数し島い,理数しa福い,67_train_01034.png,0.333
12305,生トC粋る半,生トC杵る半,67_train_01035.png,0.167
12306,勝た間,勝た閣,67_train_01036.png,0.333
12307,算をバ回し場の,勢をパ国し場の,67_train_01046.png,0.429
12308,節ボs都のスっ,不ポo都のクっ,67_train_01047.png,0.571
12309,国ド可イ,国きにのしャ,67_train_01050.png,0.833
12310,ペ義学に金に,べ義学に全に,67_train_01052.png,0.333
12311,vkぞメ,Vkぞメ,67_train_01055.png,0.250
12312,ま0でt1,シ0でのに,67_train_01060.png,0.600
12313,に口るル中の正,にロるル中の正,67_train_01068.png,0.143
12314,改おスがう1ゥ,改おスがうiゥ,67_train_01073.png,0.143
12315,る合年な国ラん,る合oな国ラん,67_train_01074.png,0.143
12316,7土完あクユも,7士帝あクユも,67_train_01110.png,0.286
12317,係は,鱗は,67_train_01111.png,0.500
12318,前題器カェ3び,前題器力ェ3び,67_train_01121.png,0.143
12319,部0等っ合品然,部d等っ合品然,67_train_01122.png,0.143
12320,っ崎身,っ跨身,67_train_01129.png,0.333
12321,t破いた,t減いだ,67_train_01133.png,0.500
12322,た悩,た傾,67_train_01135.png,0.500
12323,し悪4当サ味,し悪4当サ嫁,67_train_01137.png,0.167
12324,しベ,しバ,67_train_01140.png,0.500
12325,調アかS,調アがS,67_train_01144.png,0.250
12326,称論の5年っ,称診の5皐っ,67_train_01171.png,0.333
12327,と出市るじおて,フH市るし点,67_train_01174.png,0.714
12328,年イ以れるス,年ムシ士模,67_train_01180.png,0.833
12329,遮,迫,67_train_05186.png,1.000
12330,たとし生9いル,たとし虫9いル,67_train_01184.png,0.143
12331,画表nら9,硬表れらン9,67_train_01190.png,0.500
12332,る0ルも,本りルか,67_train_01199.png,0.750
12333,みはま当ナ年側,のはる告ナ年す,67_train_01202.png,0.571
12334,け変,形変,67_train_01208.png,0.500
12335,の防ン,の防シ,67_train_01210.png,0.333
12336,あ軌賂,あ軌路,67_train_01213.png,0.333
12337,の関の年0に,lの関の年Oに,67_train_01219.png,0.286
12338,るブ鎌本,るグ鎌本,67_train_01225.png,0.250
12339,にる多キーン,ー融Iこ年ー2,67_train_01230.png,0.857
12340,虞と用5,虜と用5,67_train_01232.png,0.250
12341,が景連は当根に,が景達は当権に,67_train_01246.png,0.286
12342,年手cキ一ェの,年手cキーェの,67_train_01257.png,0.143
12343,マ甲族た発あ,7甲族たi発あ,67_train_01258.png,0.286
12344,主合ロ度一め,主n合ロ度一め,67_train_01259.png,0.143
12345,にれク場,営れク場,67_train_01260.png,0.250
12346,にをそに大,に在ーな,67_train_01270.png,0.800
12347,おあ時建現で空,なあ時建現でを,67_train_01273.png,0.286
12348,て出リ同2uが,で記うれいッ,67_train_01275.png,1.000
12349,c開リら,c掛リ5,67_train_01276.png,0.500
12350,ス人やい表べ,こよやい表マ,67_train_01279.png,0.500
12351,い日トルて図ら,い日トルて認ら,67_train_01281.png,0.143
12352,01,O1,75_train_05700.png,0.500
12353,地のす,地ーのす,67_train_01293.png,0.250
12354,かルざ,かルさ,67_train_01294.png,0.333
12355,ー異生,の2S府と速,67_train_01297.png,1.000
12356,ンモの漂,ンモの演,67_train_01301.png,0.250
12357,にツと算上,にツどホ上,67_train_01321.png,0.400
12358,ロいる者かご,ロいる者かし,67_train_01326.png,0.167
12359,名た親nし事ナ,名た銅nし算ナ,67_train_01328.png,0.286
12360,さバ離,さパ離,67_train_01330.png,0.333
12361,iもなグ相l,i6なグ繰l,67_train_01335.png,0.333
12362,低参者し分ボ,低参者し分ホ,67_train_01340.png,0.167
12363,独関現ロめいし,独関現口めいし,67_train_01343.png,0.143
12364,てカ客ラギ,てカ客ラ手,67_train_01347.png,0.200
12365,種Jト,壇u下,67_train_01348.png,1.000
12366,黒くロりい既,得人ロりい既,67_train_01354.png,0.333
12367,年行聞に,纂行闘に,67_train_01361.png,0.500
12368,陽う,唱ら,67_train_01363.png,1.000
12369,砕s極な出と,孫s極な出と,67_train_01367.png,0.167
12370,結取記立字帝,結耿記立字春,67_train_01368.png,0.333
12371,まと国,まと円,67_train_01378.png,0.333
12372,后楽大ので9,慮薬大ので9,67_train_01381.png,0.333
12373,作警3年は,体横博0いれよ,67_train_01387.png,1.000
12374,すむ呼あジ年,すむ呼あン年,67_train_01390.png,0.167
12375,リっくV年録,リっくV年後,67_train_01391.png,0.167
12376,語スてのl長,昭ストのに長,67_train_01393.png,0.500
12377,フに,内に,68_train_03775.png,0.500
12378,たがtのトの1,たがtのトのl,67_train_01401.png,0.143
12379,形科スカ球に万,長材スカ館に万,67_train_01405.png,0.429
12380,をか走よた,をか走よだ,67_train_01407.png,0.200
12381,生ー白なは,生ーヨなは,67_train_01408.png,0.200
12382,1制転院Oaだ,1制転慌0aだ,67_train_01409.png,0.286
12383,棒クー信家す,棒ク一信家す,67_train_01422.png,0.167
12384,交れリたれ事入,交れリたわ事入,67_train_01424.png,0.143
12385,を原頼大録,をン原頼大録,67_train_01435.png,0.167
12386,タ氷称とで,タ水称とで,67_train_01444.png,0.200
12387,がーウ極簡たあ,がーウ画簡たあ,67_train_01461.png,0.143
12388,万0にでネハ,万0にで北ハ,67_train_01466.png,0.167
12389,ドや録北た,て予家揉た,67_train_01472.png,0.800
12390,の納ラル,の細ラし,67_train_01474.png,0.500
12391,さダス飲,きダス飲,67_train_01475.png,0.250
12392,9にれ決時国,9にれ決時は,67_train_01476.png,0.167
12393,るドの明総,るトの明総,67_train_01477.png,0.200
12394,ー延後や1小,一延後や1小,67_train_01478.png,0.167
12395,5h215A2,5h2t5A2,67_train_01492.png,0.143
12396,撃にプイと子た,撃に大イと子た,67_train_01494.png,0.143
12397,フとオかグ5,フとオかグ6,67_train_01502.png,0.167
12398,I92z2K,l92z2K,67_train_01503.png,0.167
12399,の息城てしそ,の職1城てレそ,67_train_01505.png,0.429
12400,高用,意用,67_train_01507.png,0.500
12401,ロとて県かPー,ロとて泉かPー,67_train_01512.png,0.143
12402,九とし郡をて,九とし郡をす,67_train_01520.png,0.167
12403,9Aim,223inr,67_train_01525.png,0.833
12404,主は0,主はO,67_train_01528.png,0.333
12405,名0た州落,名リた州落,67_train_01529.png,0.200
12406,のをラカN,のくを争いるで,67_train_01544.png,0.714
12407,0建州1す5,o副Nす5,67_train_01552.png,0.667
12408,22C1n6p,2200n6p,67_train_01554.png,0.286
12409,をみ味レミに,をる味レミに,67_train_01556.png,0.167
12410,に陶とる,ー降には,67_train_01557.png,1.000
12411,年ドパ1品猛,年ドバ1品V臨,67_train_01559.png,0.429
12412,は進まがと和,は童ま状と数,67_train_01563.png,0.500
12413,ロK学1備線作,ロK学ト摘娘作,67_train_01578.png,0.429
12414,をにがレ,をこがレ,67_train_01579.png,0.250
12415,o冠滝管軍,u詞滝管軍,67_train_01592.png,0.400
12416,ニ陸,ニ隆,67_train_01593.png,0.500
12417,並1持年よう所,北1特年まつ所,67_train_01599.png,0.571
12418,陥ー同導れ,姫ー回尋れ,67_train_01603.png,0.600
12419,7れo,シとo,67_train_01607.png,0.667
12420,シュらはカ,ンュ一はカ,67_train_01613.png,0.400
12421,情rる点ンプ,宿る点ンプ,67_train_01618.png,0.333
12422,幹てッ9名,輪てッ9名,67_train_01623.png,0.200
12423,ュ七立,ュヒ立,67_train_01624.png,0.333
12424,18y79,3301,67_train_01625.png,1.000
12425,ス編出ュ,受第出校,67_train_01629.png,0.750
12426,年し昭のー,年し陸の一,67_train_01631.png,0.400
12427,ッ9たかン,ッSたかン,67_train_01632.png,0.200
12428,の男たわ治尊す,の男たわ指尊す,67_train_01646.png,0.143
12429,転にリ言,伝にさリ言,67_train_01649.png,0.400
12430,アギ政強機富,アキ政強機霊,67_train_01651.png,0.333
12431,ら線レ諸があ,ら続ン納のち,67_train_01666.png,0.833
12432,化額く恵浮キが,化額く恵秤キが,67_train_01670.png,0.143
